id,query_term,handle,tweet,date,language
2147483647,ied AND explosive,RunnarBlade,an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat sanitization of the area is being carried out to eliminate any terrorists in the area sepoy gul sher age 24 yrs r o district khyber embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,fpa31,ispr an improvised explosive device ied exploded in area of jani khel bannu district resultantly sepoy gul sher age 24 resident of khyber district embraced shahadat sanitization of area is being carried out to eliminate any terrorists ,2023-01-23,en
2147483647,ied AND explosive,NgumaRich, ied sasa imekuwa improvised explosive donkey,2023-01-23,en
2147483647,ied AND explosive,PTIUpdatess,rt soldier sepoy gul sher 24 years of age and a resident of the district was martyred in an improv ,2023-01-23,en
2147483647,ied AND explosive,pakarmywarrior,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-23,en
2147483647,ied AND explosive,HabBradley,rt attacks using improvised explosive devices ied rocket propelled guns have made the road one of kenya s most dangerous ,2023-01-23,en
2147483647,ied AND explosive,brecordernews,a pakistan army soldier was martyred in an improvised explosive device ied attack in the jani khel area of khyber pakhtunkhwa s kp bannu district the military s media affairs wing said monday  ,2023-01-23,en
2147483647,ied AND explosive,WorldTimesWT, soldier sepoy gul sher 24 years of age and a resident of the district was martyred in an improvised explosive device ied attack in the jani khel area of khyber pakhtunkhwas district ,2023-01-23,en
2147483647,ied AND explosive,KPTribune, soldier sepoy gul sher 24 years of age and a resident of the khyber district was martyred in an improvised explosive device ied attack in the jani khel area of s bannu district  ,2023-01-23,en
2147483647,ied AND explosive,etribune,a soldier of the pakistan army embraced martyrdom when an improvised explosive device ied exploded in general area jani khel of khyber pakhtunkhwa s bannu district on monday the military said for more ,2023-01-23,en
2147483647,ied AND explosive,NationAfrica,attacks using improvised explosive devices ied rocket propelled guns have made the road one of kenya s most dangerous as insecurity posed by al shabaab keeps growing ,2023-01-23,en
2147483647,ied AND explosive,PakistanFauj,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-23,en
2147483647,ied AND explosive,IntelDte,an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat sanitization of the area is being carried out to eliminate any terrorists in the area 1 2 ,2023-01-23,en
2147483647,ied AND explosive,Subhasm91457815,rt k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adj ,2023-01-23,en
2147483647,ied AND explosive,Nitinjn18,rt jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoinin ,2023-01-23,en
2147483647,ied AND explosive,kuhhnt, i mean consider yourself lucky it s firm enough to be called a dollop explosive puppy splatter looking like some kinda pungent modern art piece sprayed across 2ft of carpet and 1 ft up the wall like mr hankey detonated an ied vest on himself is a whole experience ,2023-01-23,en
2147483647,ied AND explosive,alestiklalen,according to a statement issued by the peshawar capital city police nasir khan in charge of the badaber s shaikhan checkpost was patrolling in gula khan zangal an area bordering khyber agency when an improvised explosive device ied exploded near his vehicle ,2023-01-23,en
2147483647,ied AND explosive,pokhariya35,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoi ,2023-01-23,en
2147483647,ied AND explosive,etheriumlauv,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its ad ,2023-01-23,en
2147483647,ied AND explosive,SunderbaniR,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,2023-01-23,en
2147483647,ied AND explosive,PankajJ94809067,rt jai hind  averted a major by recovering an at rd ,2023-01-23,en
2147483647,ied AND explosive,PankajJ94809067,rt averted a major terror attack today by recovering an comprising of a 5kg lpg cylinder 5kg explo ,2023-01-23,en
2147483647,ied AND explosive,PankajJ94809067,rt averted a major attack today by recovering an comprising of appro ,2023-01-23,en
2147483647,ied AND explosive,kktotlani,latest on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,2023-01-23,en
2147483647,ied AND explosive,ExposeAntiIndia,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act ,2023-01-23,en
2147483647,ied AND explosive,NewspointjK,jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,2023-01-23,en
2147483647,ied AND explosive,harendra_pal,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoin ,2023-01-23,en
2147483647,ied AND explosive,TakhleeqT,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,2023-01-23,en
2147483647,ied AND explosive,AnkitBhat09,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act,2023-01-23,en
2147483647,ied AND explosive,Kalingatv,k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,2023-01-23,en
2147483647,ied AND explosive,TheYouthPlus,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,2023-01-23,en
2147483647,ied AND landmine,gannaandrich,rt in the east a russian t 72b tank was damaged by a ukrainian landmine ied interestingly though being equipped w ,2023-01-23,en
2147483647,ied AND bomb,DrRipalkumar,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town ,2023-01-24,en
2147483647,ied AND bomb,clausewitz1964, if only the pesky taliban had used a ww2 bomb as an ied my life would have been complete ,2023-01-24,en
2147483647,ied AND bomb,Alikhan19981,rt the bomb disposal squad of successfully destroyed the ied using 500gm of tnt yet again ,2023-01-24,en
2147483647,ied AND bomb,Alikhan19981,rt on the confirmation of presence of an ied the situation was brought under control by and the ,2023-01-24,en
2147483647,ied AND bomb,uganand1,rt ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicat ,2023-01-24,en
2147483647,ied AND bomb,dauntingsh,ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicator as he entered jk these things start taking place exact location is budhal road near kotranka town and appu is still in jammu ,2023-01-24,en
2147483647,ied AND bomb,sigopig, its ok that parts hollow lol wait till you see someone boil an aircraft bomb to make an ied haha,2023-01-24,en
2147483647,ied AND injured,PranayChatter11, claim ansar al sharia in yemen asy aqap aqy killed four houthis and injured others in an ied attack on a military convoy in wadi omaran modia abyan yemen 23 january 2023 read more  ,2023-01-24,en
2147483647,ied AND injured,TracTerrorism, claim ansar al sharia in yemen asy aqap aqy killed four houthis and injured others in an ied attack on a military convoy in wadi omaran modia abyan yemen 23 january 2023 read more  ,2023-01-24,en
2147483647,ied AND injured,MaoistUltra,rt cobra jawan injured in ied blast triggered by cpi maoist cadres in west singhbhum ,2023-01-24,en
2147483647,ied AND injured,TracTerrorism, claim al shabaab injured a somalian forces element in an ied attack on their gathering in baldwin city hiran state somalia 22 january 2023 read more  ,2023-01-24,en
2147483647,ied AND injured,TheAvenueMail,jharkhand 17 year old boy seriously injured in ied blast in west singhbhum ,2023-01-24,en
2147483647,ied AND injured,MuppalaRao1,cobra jawan injured in ied blast triggered by cpi maoist cadres in west singhbhum ,2023-01-24,en
2147483647,ied AND injured,sumansh88170019,jharkhand teenager injured in ied blast at west singhbhum forest via ,2023-01-24,en
2147483647,ied AND injured,sksingh2024,rt  13 year old boy injured in ied blast triggered by cpi maoists in jharkhand says police ,2023-01-24,en
2147483647,ied AND injured,mid_day, 13 year old boy injured in ied blast triggered by cpi maoists in jharkhand says police,2023-01-24,en
2147483647,ied AND injured,Dev_Discourse,boy injured in ied blast triggered by cpi maoists in jharkhand ,2023-01-24,en
2147483647,ied AND explosive,DomestikTerror, thats called an ied silly that is what comes after gun go out with the bullets in with the improvised explosive devices take it from someone who got hit with one marxist they suck your buddy is here one minute the next you see see their body parts flying on youtube,2023-01-24,en
2147483647,ied AND explosive,TracTerrorism,improvised device thrown outside the home of senior in  read more ,2023-01-24,en
2147483647,ied AND explosive,schyzer_360,rt which by the way they used in storing large quantities of fertilizers for the production of improvised explosive dev ,2023-01-24,en
2147483647,ied AND explosive,J3an8651, explosive underbody shielding incase a ied goes off at the malibu village,2023-01-24,en
2147483647,ied AND explosive,1Asad_,رسول پاک نے بانہوں میں لے لیا ہوگا الصلاۃ والسلام علیک یا سیدی یارسول الل ه صلی الل ه علیہ وآلہ وسلم an improvised explosive device ied exploded in area of jani khel bannu district resultantly sepoy gul sher 24 r o district khyber embraced shahadat 1 2 ,2023-01-24,en
2147483647,ied AND explosive,Subverted_, the rocket stretches the explosive filled tube across a known or suspected mine field and then explodes to create a relatively safe path ,2023-01-24,en
2147483647,ied AND explosive,shehakkharrani,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-24,en
2147483647,ied AND explosive,anashenwillow,rt wonder if this has the same vulnerability as humvees where the occupants get pancaked by the explosive resistant underbo ,2023-01-24,en
2147483647,ied AND explosive,IanStewartVital, if i am understanding her correctly it sounds like it has ied shielding on the bottom you know in case antifa tm decides to set up an explosive trap against upper middle class wasps s,2023-01-24,en
2147483647,ied AND explosive,etribune,a soldier of the pakistan army embraced martyrdom in a blast from an improvised explosive device ied in general area jani khel of khyber pakhtunkhwa s bannu district on monday the military s media wing said for more  ,2023-01-24,en
2147483647,ied AND explosive,Alikhan19981,rt breaking news 2 3 kgs of improvised explosive device ied has been detected by ,2023-01-24,en
2147483647,ied AND explosive,Alikhan19981,rt traffic was immediately stopped and the area was cordoned off by security forces when the presence of ied was confirmed by ,2023-01-24,en
2147483647,ied AND explosive,ShahbazGichki,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-24,en
2147483647,ied AND explosive,HypatiaPhoto,wonder if this has the same vulnerability as humvees where the occupants get pancaked by the explosive resistant underbody when it drives over an ied lol ,2023-01-24,en
2147483647,ied AND explosive,imstinkybill, my favorite features are the explosive device detection and underside explosive resistance like anyone driving through the suburbs is going to run into an ied at some point,2023-01-24,en
2147483647,ied AND landmine,pickledtwink, i really cant find any information detailing what this allows not even anecdotal accounts from firearms boards this would allow the average american to own a grenade a landmine a rocket launcher an ied a tactical missile or most fireworks ,2023-01-24,en
2147483647,ied AND explode,ThosGeese, that was from an ied that was 6x 152 155mm shells rigged to explode together with other explosives packed between them 1 kia and 3 survivors that would have vapourized a russian tank and its crew ,2023-01-24,en
1618384206148800514,ied AND bomb,TheAllseen,rt manipur at least 3 people were injured including one seriously in a bomb blast at the gandhi circle in ukhrul district ,2023-01-25,en
1618328656362999812,ied AND bomb,vishnuguptuvach,ied fitted inside a bottle found in rajouri army and bomb squad on the spot as soon as enters jk these things will happen the exact location is budhal road near kotranka town and pappu is still in jammu coincidence ,2023-01-25,en
1618319682217578497,ied AND bomb,eOrganiser,manipur at least 3 people were injured including one seriously in a bomb blast at the gandhi circle in ukhrul district a day before the celebrations the blast is suspected to be of an ied planted inside the gandhi statue platform ,2023-01-25,en
1618246176557629443,ied AND bomb,bishworjitahan,breaking bomb blast at gandhi circle community circle in ukhrul suspected to be an ied planted inside the gandhi statue platform cars damaged 3 injured incl middle aged woman incident occurs ahead of republic day celebrations ,2023-01-25,en
1618243873209303041,ied AND bomb,TheAvenueMail,west singhbhum crpf sub inspector injured in ied blast pipe bomb recovered ,2023-01-25,en
1618232915045011456,ied AND bomb,ukhrultimes, trigger warning the blast is suspected to be an improvised explosive device planted inside the gandhi statue platform a popular landmark in town  must read ,2023-01-25,en
1618226951055118337,ied AND bomb,ZachAbuza,ranger wounded by an ied in s restive south drip drip drip ,2023-01-25,en
1618116864068186112,ied AND bomb,mwalker467, foreigners must think americans are the most scared people on the planet bomb proof chassis just in case someone tries to blow you up with an ied on the way back from soccer practice oh and good luck driving your pepper spray truck over national borders ,2023-01-25,en
1618059497385390080,ied AND bomb,DavidZangari, even if we could take guns away from criminals it will never stop violent criminals from killing they will just choose another weapon of mass destruction ied anfo bomb and molotov cocktails can kill just as well as a gun can ,2023-01-25,en
1618249928777797638,ied AND injury,LISAAMASTERSON1,rt i have a good friend that was hit by an ied 15 years ago in iraq he suffered a brain injury that knocked his ,2023-01-25,en
1618326226254585856,ied AND injured,SheildHuman, claim al shabaab killed and injured seven somalian forces including an officer and destroyed a vehicle in an ied attack in mahas hiran somalia ,2023-01-25,en
1618319786118901761,ied AND injured,shemrez,rt claim al shabaab killed and injured 24 somalian soldiers and destroyed a military vehicle in an ied attack and clashes ,2023-01-25,en
1618319661753327625,ied AND injured,TracTerrorism, claim al shabaab killed and injured seven somalian forces including an officer and destroyed a vehicle in an ied attack in mahas hiran somalia 25 january 2023 read more  ,2023-01-25,en
1618317668536455170,ied AND injured,theshallowman,rt remembering pte martin bell 2nd bn the parachute regiment killed in an ied blast nahr e saraj district helmand province afg ,2023-01-25,en
1618315877299937282,ied AND injured,TracTerrorism, claim al shabaab killed and injured 24 somalian soldiers and destroyed a military vehicle in an ied attack and clashes in hardiri city mudug somalia 25 january 2023 read more  ,2023-01-25,en
1618311040650838020,ied AND injured,TracTerrorism, claim al shabaab killed and injured somalian forces and destroyed their vehicle in an ied attack in lantaboro district afgoyee southwestern mogadishu somalia 24 january 2023 read more  ,2023-01-25,en
1618309709525573639,ied AND injured,TracTerrorism, blast at a security checkpoint injured one volunteer tanyong nga district read more ,2023-01-25,en
1618286872584720397,ied AND injured,Annie127899721,rt सर च ऑपर शन क द र न आईईड ब ल स ट एक जव न जख म ,2023-01-25,en
1618261086503063555,ied AND injured,Neerajtindian30,rt so far no militant outfit has claimed responsibility read more here ,2023-01-25,en
1618250354268999680,ied AND injured,gchahal,so far no militant outfit has claimed responsibility read more here ,2023-01-25,en
1618241382896001025,ied AND injured,Varun10Vijay,rt jharkhand 13 year old boy injured in west singhbhum ied blast ,2023-01-25,en
1618211892094464001,ied AND injured,SK96904422,one cobra personal injured in ied blast in jharkhand  ,2023-01-25,en
1618179502592659456,ied AND injured,newstrackmedia,सर च ऑपर शन क द र न आईईड ब ल स ट एक जव न जख म ,2023-01-25,en
1618174811846606851,ied AND injured,HindusthanPostH, ईब स म फ र स फ ट एक जव न घ यल  ,2023-01-25,en
1618168176575123458,ied AND injured,prepperbot,india crpf sub inspector injured in ied blast in jharkhand ,2023-01-25,en
1618163269361102850,ied AND injured,sumansh88170019,jharkhand crpf jawan injured in ied blast toll reaches 11 in kolhan region via ,2023-01-25,en
1618144257466040320,ied AND injured,war_fallen,remembering pte martin bell 2nd bn the parachute regiment killed in an ied blast nahr e saraj district helmand province afghanistan on 25th jan 2011 aged 24 peter died when he went to assist a seriously injured paratrooper awarded george medal for bravery ,2023-01-25,en
1618076106070032384,ied AND injured,TOICitiesNews,jharkhand 13 year old boy injured in west singhbhum ied blast ,2023-01-25,en
1618322938842996736,ied AND explosive,Mohamed05697644, iraqis could destroy them whit some self made explosive ied ,2023-01-25,en
1618320865581748224,ied AND explosive,Mohamed05697644, iraqis detroyed them whit self made explosive ied ,2023-01-25,en
1618300010080399360,ied AND explosive,Laeeth,chicago and an expert on intermittent explosive disorder ied ,2023-01-25,en
1618279500009320451,ied AND explosive,HERUKAf76323613,rt 2 russian and ukrainian sources reported that ukrainian partisans blew up the car of valentina mamai a pro russian col ,2023-01-25,en
1618277524240322560,ied AND explosive,DailyICD10,military operations involving fragments of improvised explosive device ied civilian sequela,2023-01-25,en
1618262198295625730,ied AND explosive,JaiShreeRamSj,rt the police in a big success have detained three persons and developed vital leads in the case of recov ,2023-01-25,en
1618243015788867590,ied AND explosive,kashmirwatch06,the police in a big success have detained three persons and developed vital leads in the case of recovery of an improvised explosive device from the kheora locality of the border district ,2023-01-25,en
1618219455800303616,ied AND explosive,KashmirViews9,the police have detained three persons and developed vital leads in the case of recovery of an improvised explosive device from the locality of the border district  ,2023-01-25,en
1618202970377834498,ied AND explosive,naaz_mahar,the police have detained three persons and developed vital leads in the case of recovery of an improvised explosive device ied from the kheora locality of the border district ,2023-01-25,en
1618189046236479501,ied AND explosive,afrahshah1,the police have detained three persons and developed vital leads in the case of recovery of an improvised explosive device ied from the kheora locality of the rajouri border district ,2023-01-25,en
1618176905295048704,ied AND explosive,SeherMirzaK,the has detained three persons and developed vital leads in the case of recovery of an improvised explosive device ied from the kheora locality of the border district an ied was detected and defused by security personnel in the area on january 18 ,2023-01-25,en
1618126681335820288,ied AND explosive,NewspointjK,jammu and kashmir police has detained three persons and developed vital leads in the case of recovery of an improvised explosive device ied from the kheora locality of border district sources said ,2023-01-25,en
1618124810860793856,ied AND explosive,DailyExcelsior1,jammu and kashmir police has detained three persons and developed vital leads in the case of recovery of an improvised explosive device ied from the kheora locality of border district sources said read more ,2023-01-25,en
1618103521206738950,ied AND explosive,MrGeopolitical,2 russian and ukrainian sources reported that ukrainian partisans blew up the car of valentina mamai a pro russian collaborator entrepreneur and member of the occupation council in with an improvised explosive device ied ,2023-01-25,en
1618098289773268994,ied AND victim,JarrodJohn3,x ray of an ied victim ,2023-01-25,en
1618373378448166921,ied AND hurt,On_TheBounce, i actually liked in hurt locker when the squad splits up to find an ied triggerman one of the boys gets snatched and then they accidentally shoot him in the leg trying to get him back,2023-01-25,en
1618518096238751744,ied AND bomb,dbmciedr,the attack took place at a small market in the city of beni earlier this month at least 14 people were killed and about 60 others injuried when a bomb exploded at a local church in kasindi of the province ,2023-01-26,en
1618414477501956096,ied AND bomb,SecRisksAsia,crpf sub inspector injured in ied blast pipe bomb recovered ,2023-01-26,en
1618713669176807424,ied AND injured,nina92765,worst dad joke ever a friend who was in iraq 15 years ago was injured by an ied he tells people he didnt lose his leg he remembers right where he left it ,2023-01-26,en
1618479564438802433,ied AND injured,04udaymal,here are some activities which show gradual rise of anti national elements in pb over past two years 1 ied blast in ludhiana district court complex in which 6 people were injured 23rd dec 2021 2 pm modis security breach in which his convoy stuck on a flyover in,2023-01-26,en
1618701636624617473,ied AND explosive,sflore83,rt the of 787th od co eod 71st ordnance group eod knocked out another week of training lanes the training consis ,2023-01-26,en
1618700428786409484,ied AND explosive,FORSCOM,the of 787th od co eod 71st ordnance group eod knocked out another week of training lanes the training consisted of improvised explosive device ied unexploded ordnance uxo and stuck round scenarios  ,2023-01-26,en
1618694334806913024,ied AND explosive,SBAIC,rt 2 last week an improvised explosive device killed four members of the security zone belt forces in ,2023-01-26,en
1618691140366237696,ied AND explosive,NavantiGroup,2 last week an improvised explosive device killed four members of the security zone belt forces in the area has seen a surge in such attacks since late 2022 many claimed by al qaeda in the arabian peninsula  ,2023-01-26,en
1618653744954220546,ied AND explosive,kyberskeble,rt no place to hide on the evening of 06 jan ukr partisans used an improvised explosive device ied to sever the rail lin ,2023-01-26,en
1618646887997001728,ied AND explosive,TokyoWarfare, unlikely the n1 tank destroyer weapon was ied with a shitload of explosive to the point it would make the tank jump ,2023-01-26,en
1618645083754217473,ied AND explosive,gchahal,in anticipation of the upcoming republic day celebrations and the recent recovery of an improvised explosive device ied from rajouri town security measures in the two bordering districts of rajouri and poonch have been strengthened even further ,2023-01-26,en
1618569498055016449,ied AND explosive,DougGator_, then my pronouns must be improvised explosive device ied ,2023-01-26,en
1618533123498856451,ied AND explosive,transjessepnkmn,also for yall who dont know ied means intermittent explosive disorder ,2023-01-26,en
1618524189878800385,ied AND explosive,Mel_Storni,rt suppposed ieds found in car after crash maui police officers found multiple items that they thought were improvised explosive ,2023-01-26,en
1618465113820004358,ied AND explosive,ColdrenJames, the military is coming out with a new more deadly weapon xm5 and ied intermittent explosive disorder is on the rise just 2 issues we face what are we in for if we dont make a change now ,2023-01-26,en
1618462499153534982,ied AND explosive,KITV4,suppposed ieds found in car after crash maui police officers found multiple items that they thought were improvised explosive devices ied in a car while responding to the scene of an accident in wailuku tuesday night ,2023-01-26,en
1618701434131992577,ied AND explode,armysoldier135, i will explode like the ied i am,2023-01-26,en
1618441659364298753,ied AND victim,Opsecmatters, so scotts miracle grow any ammonium nitrate fertilizer mfg should be liable for ied bombs like the boston marathon explosion give it up the victim game is so over played you sound pathetic and sad the world has risk eos ,2023-01-26,en
1619051510536732672,ied AND bomb,HIGHLETHALITY2, getting a knock on the door for buying a wristband from america insurrection ied bomb tactical,2023-01-27,en
1619035875576545281,ied AND bomb,usemuchforce,bottom line tanks are asymmetrically sitting ducks especially with the wrong strategy you spend zillions on better armour someone just builds a bigger bomb for pocket change and even the mightiest of them all merkava couldnt survive a 100kg ied ,2023-01-27,en
1619028038892781568,ied AND bomb,HT_Resp,student nurse appears in court accused of planning terrorist attack at raf base via,2023-01-27,en
